Date,Price,Open,High,Low,Vol.,Change %
2022-02-15 00:00:00,446.1,443.73,446.28,443.18,88.66M,1.61%
2022-02-14 00:00:00,439.02,439.92,441.6,435.34,123.01M,-0.33%
2022-02-11 00:00:00,440.46,449.41,451.61,438.94,153.21M,-1.97%
2022-02-10 00:00:00,449.32,451.34,457.71,447.2,140.10M,-1.80%
2022-02-09 00:00:00,457.54,455.22,457.88,455.0,92.59M,1.46%
2022-02-08 00:00:00,450.94,446.73,451.92,445.22,81.01M,0.82%
2022-02-07 00:00:00,447.26,449.51,450.99,445.85,84.47M,-0.32%
2022-02-04 00:00:00,448.7,446.35,452.78,443.83,118.45M,0.47%
2022-02-03 00:00:00,446.6,450.95,452.97,445.71,118.02M,-2.35%
2022-02-02 00:00:00,457.35,455.5,458.12,453.05,117.36M,0.97%
2022-02-01 00:00:00,452.95,450.68,453.63,446.94,123.16M,0.68%
2022-01-31 00:00:00,449.91,441.24,450.28,439.81,152.25M,1.80%
2022-01-28 00:00:00,441.95,432.68,442.0,427.82,164.46M,2.48%
2022-01-27 00:00:00,431.24,438.26,441.59,429.45,149.88M,-0.49%
2022-01-26 00:00:00,433.38,440.72,444.04,428.86,186.39M,-0.25%
2022-01-25 00:00:00,434.47,433.06,439.72,427.15,168.00M,-1.22%
2022-01-24 00:00:00,439.84,432.03,440.38,420.76,252.50M,0.42%
2022-01-21 00:00:00,437.98,445.56,448.06,437.95,202.27M,-1.96%
2022-01-20 00:00:00,446.75,453.75,458.74,444.5,122.38M,-1.11%
2022-01-19 00:00:00,451.75,458.13,459.61,451.46,109.36M,-1.04%
2022-01-18 00:00:00,456.49,459.74,459.96,455.31,109.87M,-1.77%
2022-01-14 00:00:00,464.72,461.19,465.09,459.9,95.89M,0.04%
2022-01-13 00:00:00,464.53,472.19,472.88,463.44,91.17M,-1.38%
2022-01-12 00:00:00,471.02,471.59,473.2,468.94,67.61M,0.27%
2022-01-11 00:00:00,469.75,465.23,469.85,462.05,74.30M,0.91%
2022-01-10 00:00:00,465.51,462.7,465.74,456.6,119.36M,-0.12%
2022-01-07 00:00:00,466.09,467.95,469.2,464.65,85.11M,-0.40%
2022-01-06 00:00:00,467.94,467.89,470.82,465.43,86.86M,-0.09%
2022-01-05 00:00:00,468.38,477.16,477.98,468.28,104.54M,-1.92%
2022-01-04 00:00:00,477.55,479.22,479.98,475.58,71.18M,-0.03%
2022-01-03 00:00:00,477.71,476.3,477.85,473.85,72.67M,0.58%
2021-12-31 00:00:00,474.96,475.64,476.86,474.67,65.24M,-0.25%
2021-12-30 00:00:00,476.16,477.93,479.0,475.67,55.33M,-0.28%
2021-12-29 00:00:00,477.48,476.98,478.56,475.92,54.50M,0.13%
2021-12-28 00:00:00,476.87,477.72,478.81,476.06,47.27M,-0.08%
2021-12-27 00:00:00,477.26,472.06,477.31,472.01,56.81M,1.42%
2021-12-23 00:00:00,470.6,468.75,472.19,468.64,56.44M,0.62%
2021-12-22 00:00:00,467.69,462.79,467.81,462.58,58.89M,1.00%
2021-12-21 00:00:00,463.06,458.61,463.21,456.31,69.81M,1.78%
2021-12-20 00:00:00,454.98,454.48,455.4,451.14,107.13M,-1.06%
2021-12-17 00:00:00,459.87,461.55,464.74,458.06,135.64M,-1.41%
2021-12-16 00:00:00,466.45,472.57,472.87,464.8,116.57M,-0.88%
2021-12-15 00:00:00,470.6,463.42,470.86,460.74,116.90M,1.56%
2021-12-14 00:00:00,463.36,463.09,465.74,460.25,97.26M,-0.69%
2021-12-13 00:00:00,466.57,470.19,470.56,466.27,87.72M,-0.89%
2021-12-10 00:00:00,470.74,469.23,470.9,466.51,77.16M,0.94%
2021-12-09 00:00:00,466.35,468.15,469.63,466.14,61.27M,-0.68%
2021-12-08 00:00:00,469.52,468.7,470.0,466.83,72.24M,0.26%
2021-12-07 00:00:00,468.28,464.41,468.88,458.65,95.48M,2.07%
2021-12-06 00:00:00,458.79,456.13,460.79,453.56,98.98M,1.18%
2021-12-03 00:00:00,453.42,459.17,460.3,448.92,137.33M,-0.87%
2021-12-02 00:00:00,457.4,450.73,459.07,450.31,127.64M,1.53%
2021-12-01 00:00:00,450.5,461.64,464.67,450.29,132.49M,-1.11%
2021-11-30 00:00:00,455.56,462.0,464.03,455.3,148.56M,-1.95%
2021-11-29 00:00:00,464.6,464.07,466.56,461.73,86.27M,1.23%
2021-11-26 00:00:00,458.97,462.34,463.9,457.77,112.67M,-2.23%
2021-11-24 00:00:00,469.44,466.06,469.57,465.19,61.86M,0.27%
2021-11-23 00:00:00,468.19,467.22,469.1,464.45,73.21M,0.13%
2021-11-22 00:00:00,467.57,470.89,473.54,467.35,72.76M,-0.28%
2021-11-19 00:00:00,468.89,469.61,470.94,468.5,57.32M,-0.18%
2021-11-18 00:00:00,469.73,469.24,470.01,466.34,50.63M,0.34%
2021-11-17 00:00:00,468.14,469.0,469.19,467.48,47.86M,-0.24%
2021-11-16 00:00:00,469.28,467.15,470.49,467.07,48.86M,0.40%
2021-11-15 00:00:00,467.43,468.64,468.81,466.23,46.98M,0.03%
2021-11-12 00:00:00,467.27,465.12,467.86,464.11,53.47M,0.75%
2021-11-11 00:00:00,463.77,465.21,465.29,463.75,34.85M,0.03%
2021-11-10 00:00:00,463.62,465.58,467.38,462.04,69.43M,-0.80%
2021-11-09 00:00:00,467.38,469.32,469.57,465.88,51.15M,-0.33%
2021-11-08 00:00:00,468.93,469.7,470.23,468.2,50.41M,0.09%
2021-11-05 00:00:00,468.53,469.28,470.65,466.92,66.39M,0.35%
2021-11-04 00:00:00,466.91,465.36,467.0,464.99,52.85M,0.47%
2021-11-03 00:00:00,464.72,461.3,465.15,460.83,52.51M,0.61%
2021-11-02 00:00:00,461.9,460.22,462.23,460.08,48.91M,0.40%
2021-11-01 00:00:00,460.04,460.3,460.7,458.2,48.43M,0.17%
2021-10-29 00:00:00,459.25,455.87,459.56,455.56,70.16M,0.20%
2021-10-28 00:00:00,458.32,455.46,458.4,455.45,51.44M,0.96%
2021-10-27 00:00:00,453.94,456.45,457.16,453.86,72.44M,-0.44%
2021-10-26 00:00:00,455.96,457.2,458.49,455.56,56.08M,0.09%
2021-10-25 00:00:00,455.55,454.28,455.9,452.39,45.21M,0.54%
2021-10-22 00:00:00,453.12,453.13,454.67,451.05,58.85M,-0.10%
2021-10-21 00:00:00,453.59,451.77,453.83,451.31,41.31M,0.26%
2021-10-20 00:00:00,452.41,451.13,452.73,451.01,49.57M,0.39%
2021-10-19 00:00:00,450.64,448.92,450.71,448.27,47.00M,0.77%
2021-10-18 00:00:00,447.19,443.97,447.55,443.27,62.21M,0.30%
2021-10-15 00:00:00,445.87,444.75,446.26,444.09,66.26M,0.76%
2021-10-14 00:00:00,442.5,439.08,442.66,438.58,70.24M,1.68%
2021-10-13 00:00:00,435.18,434.71,436.05,431.54,72.97M,0.36%
2021-10-12 00:00:00,433.62,435.67,436.1,432.78,71.18M,-0.25%
2021-10-11 00:00:00,434.69,437.16,440.26,434.62,65.23M,-0.72%
2021-10-08 00:00:00,437.86,439.48,439.89,437.19,74.56M,-0.18%
2021-10-07 00:00:00,438.66,438.39,441.68,438.2,72.44M,0.86%
2021-10-06 00:00:00,434.9,429.27,435.12,427.54,113.03M,0.42%
2021-10-05 00:00:00,433.1,430.24,435.49,429.39,90.68M,1.04%
2021-10-04 00:00:00,428.64,433.0,433.96,426.36,128.57M,-1.29%
2021-10-01 00:00:00,434.24,430.98,436.03,427.23,129.24M,1.19%
2021-09-30 00:00:00,429.14,436.02,436.77,428.78,140.51M,-1.22%
2021-09-29 00:00:00,434.45,435.19,437.04,433.85,82.33M,0.17%
2021-09-28 00:00:00,433.72,439.69,440.04,432.94,130.44M,-2.02%
2021-09-27 00:00:00,442.64,442.81,444.05,441.9,61.37M,-0.29%
2021-09-24 00:00:00,443.91,441.44,444.67,441.21,62.09M,0.16%
2021-09-23 00:00:00,443.18,439.85,444.89,439.6,76.40M,1.22%
2021-09-22 00:00:00,437.86,436.05,440.03,433.75,102.35M,0.98%
2021-09-21 00:00:00,433.63,436.53,437.91,433.07,92.53M,-0.09%
2021-09-20 00:00:00,434.04,434.88,436.56,428.86,166.45M,-1.67%
2021-09-17 00:00:00,441.4,444.92,445.37,441.02,118.43M,-1.29%
2021-09-16 00:00:00,447.17,447.32,448.36,444.02,77.79M,-0.16%
2021-09-15 00:00:00,447.88,444.62,448.41,443.44,78.79M,0.84%
2021-09-14 00:00:00,444.17,448.12,448.34,443.22,78.20M,-0.54%
2021-09-13 00:00:00,446.58,448.64,448.92,444.11,83.74M,0.26%
2021-09-10 00:00:00,445.44,451.04,451.49,445.31,89.95M,-0.79%
2021-09-09 00:00:00,448.98,450.7,452.57,448.72,57.97M,-0.43%
2021-09-08 00:00:00,450.91,450.89,451.67,448.86,56.18M,-0.12%
2021-09-07 00:00:00,451.46,452.71,452.81,450.74,51.67M,-0.36%
2021-09-03 00:00:00,453.08,451.98,453.63,451.55,47.23M,-0.02%
2021-09-02 00:00:00,453.19,453.32,454.05,451.91,42.83M,0.31%
2021-09-01 00:00:00,451.8,452.56,453.11,451.55,48.72M,0.05%
2021-08-31 00:00:00,451.56,452.13,452.49,450.92,59.30M,-0.15%
2021-08-30 00:00:00,452.23,450.97,453.07,450.71,48.36M,0.44%
2021-08-27 00:00:00,450.25,447.12,450.65,447.06,77.24M,0.89%
2021-08-26 00:00:00,446.26,448.61,448.86,446.16,57.83M,-0.59%
2021-08-25 00:00:00,448.91,448.17,449.46,447.77,40.53M,0.21%
2021-08-24 00:00:00,447.97,447.97,448.54,447.42,38.74M,0.16%
2021-08-23 00:00:00,447.26,445.16,448.23,443.44,54.97M,0.88%
2021-08-20 00:00:00,443.36,440.23,443.71,439.71,72.01M,0.80%
2021-08-19 00:00:00,439.86,436.27,441.14,436.12,92.81M,0.15%
2021-08-18 00:00:00,439.18,442.96,444.62,438.92,89.35M,-1.09%
2021-08-17 00:00:00,444.04,444.24,444.96,440.85,92.67M,-0.66%
2021-08-16 00:00:00,446.97,444.53,447.11,442.87,73.93M,0.24%
2021-08-13 00:00:00,445.92,445.59,445.94,445.07,39.47M,0.18%
2021-08-12 00:00:00,445.11,443.62,445.26,442.66,38.94M,0.30%
2021-08-11 00:00:00,443.78,443.82,443.88,442.62,44.03M,0.25%
2021-08-10 00:00:00,442.68,442.61,443.44,441.88,43.34M,0.12%
2021-08-09 00:00:00,442.13,442.46,442.8,441.31,41.22M,-0.08%
2021-08-08 00:00:00,442.49,442.49,442.49,442.49,,0.00%
2021-08-07 00:00:00,442.49,442.49,442.49,442.49,,0.00%
2021-08-06 00:00:00,442.49,442.1,442.94,441.8,46.93M,0.17%
2021-08-05 00:00:00,441.76,440.22,441.85,439.88,38.97M,0.63%
2021-08-04 00:00:00,438.98,439.78,441.12,438.73,46.73M,-0.49%
2021-08-03 00:00:00,441.15,438.44,441.28,436.1,58.05M,0.81%
2021-08-02 00:00:00,437.59,440.34,440.93,437.21,58.78M,-0.21%
2021-07-30 00:00:00,438.51,437.91,440.06,437.77,68.95M,-0.49%
2021-07-29 00:00:00,440.65,439.81,441.8,439.81,47.44M,0.41%
2021-07-28 00:00:00,438.83,439.68,440.3,437.31,52.47M,-0.04%
2021-07-27 00:00:00,439.01,439.91,439.94,435.99,67.40M,-0.46%
2021-07-26 00:00:00,441.02,439.31,441.03,439.26,43.72M,0.25%
2021-07-23 00:00:00,439.94,437.52,440.3,436.79,63.77M,1.03%
2021-07-22 00:00:00,435.46,434.74,435.72,433.69,47.88M,0.21%
2021-07-21 00:00:00,434.55,432.34,434.7,431.01,64.72M,0.81%
2021-07-20 00:00:00,431.06,425.68,432.42,424.83,99.61M,1.43%
2021-07-19 00:00:00,424.97,426.19,431.41,421.97,147.99M,-1.48%
2021-07-16 00:00:00,431.34,436.01,436.06,430.92,75.87M,-0.78%
2021-07-15 00:00:00,434.75,434.81,435.53,432.72,55.13M,-0.34%
2021-07-14 00:00:00,436.24,437.4,437.92,434.91,64.13M,0.15%
2021-07-13 00:00:00,435.59,436.24,437.84,435.31,52.91M,-0.34%
2021-07-12 00:00:00,437.08,435.43,437.35,434.97,52.89M,0.36%
2021-07-09 00:00:00,435.52,432.53,435.84,430.71,76.24M,1.07%
2021-07-08 00:00:00,430.92,428.78,431.73,427.52,97.60M,-0.81%
2021-07-07 00:00:00,434.46,433.66,434.76,431.51,63.55M,0.35%
2021-07-06 00:00:00,432.93,433.78,434.01,430.01,68.71M,-0.18%
2021-07-05 00:00:00,433.72,433.72,433.72,433.72,,0.00%
2021-07-04 00:00:00,433.72,433.72,433.72,433.72,,0.00%
2021-07-03 00:00:00,433.72,433.72,433.72,433.72,,0.00%
2021-07-02 00:00:00,433.72,431.67,434.1,430.52,57.70M,0.76%
2021-07-01 00:00:00,430.43,428.87,430.6,428.8,53.44M,0.55%
2021-06-30 00:00:00,428.06,427.21,428.78,427.18,64.83M,0.08%
2021-06-29 00:00:00,427.7,427.88,428.56,427.13,35.97M,0.05%
2021-06-28 00:00:00,427.47,427.17,427.65,425.89,53.16M,0.20%
2021-06-25 00:00:00,426.61,425.9,427.09,425.55,58.13M,0.36%
2021-06-24 00:00:00,425.1,424.89,425.55,424.62,45.11M,0.59%
2021-06-23 00:00:00,422.6,423.19,424.05,422.51,49.45M,-0.12%
2021-06-22 00:00:00,423.11,420.85,424.0,420.08,57.70M,0.53%
2021-06-21 00:00:00,420.86,416.8,421.06,415.93,72.82M,1.43%
2021-06-18 00:00:00,414.92,417.09,417.83,414.7,118.68M,-1.67%
2021-06-17 00:00:00,421.97,421.67,423.02,419.32,90.95M,-0.03%
2021-06-16 00:00:00,422.11,424.63,424.87,419.92,80.39M,-0.56%
2021-06-15 00:00:00,424.48,425.42,425.46,423.54,51.51M,-0.18%
2021-06-14 00:00:00,425.26,424.43,425.37,423.1,42.36M,0.22%
2021-06-11 00:00:00,424.31,424.2,424.43,422.82,45.57M,0.17%
2021-06-10 00:00:00,423.61,422.96,424.63,421.55,51.02M,0.46%
2021-06-09 00:00:00,421.65,423.18,423.26,421.41,48.44M,-0.15%
2021-06-08 00:00:00,422.28,423.11,423.21,420.32,47.13M,0.02%
2021-06-07 00:00:00,422.19,422.59,422.78,421.19,51.56M,-0.10%
2021-06-04 00:00:00,422.6,420.75,422.92,418.84,55.94M,0.91%
2021-06-03 00:00:00,418.77,417.85,419.99,416.28,58.14M,-0.37%
2021-06-02 00:00:00,420.33,420.37,421.23,419.29,49.10M,0.16%
2021-06-01 00:00:00,419.67,422.57,422.72,419.2,54.22M,-0.09%
2021-05-28 00:00:00,420.04,420.97,421.25,419.79,58.52M,0.18%
2021-05-27 00:00:00,419.29,420.17,420.72,418.99,56.71M,0.05%
2021-05-26 00:00:00,419.07,418.87,419.61,417.76,43.09M,0.20%
2021-05-25 00:00:00,418.24,420.33,420.71,417.62,57.45M,-0.22%
2021-05-24 00:00:00,419.17,417.34,420.32,417.08,51.38M,1.02%
2021-05-21 00:00:00,414.94,416.87,418.2,414.45,76.58M,-0.08%
2021-05-20 00:00:00,415.28,411.8,416.62,411.67,78.02M,1.08%
2021-05-19 00:00:00,410.86,406.92,411.05,405.33,106.47M,-0.26%
2021-05-18 00:00:00,411.94,415.8,416.06,411.77,59.81M,-0.86%
2021-05-17 00:00:00,415.52,415.39,416.39,413.36,65.13M,-0.25%
2021-05-14 00:00:00,416.58,413.21,417.49,413.18,82.20M,1.54%
2021-05-13 00:00:00,410.28,407.07,412.35,407.02,106.39M,1.20%
2021-05-12 00:00:00,405.41,411.23,412.59,404.0,134.81M,-2.12%
2021-05-11 00:00:00,414.21,413.1,415.27,410.06,116.89M,-0.89%
2021-05-10 00:00:00,417.94,422.5,422.74,417.81,81.85M,-0.99%
2021-05-07 00:00:00,422.12,419.89,422.81,419.16,67.73M,0.73%
2021-05-06 00:00:00,419.07,415.83,419.21,413.68,74.32M,0.80%
2021-05-05 00:00:00,415.75,417.38,417.63,414.94,60.28M,0.03%
2021-05-04 00:00:00,415.62,416.07,416.6,411.67,101.59M,-0.62%
2021-05-03 00:00:00,418.2,419.43,419.84,417.67,68.13M,0.22%
2021-04-30 00:00:00,417.3,417.63,418.54,416.34,85.53M,-0.66%
2021-04-29 00:00:00,420.06,420.32,420.72,416.44,78.54M,0.64%
2021-04-28 00:00:00,417.4,417.81,419.01,416.9,51.24M,-0.03%
2021-04-27 00:00:00,417.52,417.93,418.14,416.3,51.30M,-0.02%
2021-04-26 00:00:00,417.61,417.44,418.22,416.81,52.18M,0.21%
2021-04-23 00:00:00,416.74,412.87,418.25,412.79,73.28M,1.08%
2021-04-22 00:00:00,412.27,415.89,416.78,411.13,97.58M,-0.91%
2021-04-21 00:00:00,416.07,411.51,416.29,411.36,66.79M,0.95%
2021-04-20 00:00:00,412.17,413.91,415.09,410.59,81.85M,-0.73%
2021-04-19 00:00:00,415.21,416.26,416.74,413.79,78.50M,-0.49%
2021-04-16 00:00:00,417.26,417.25,417.91,415.73,82.04M,0.33%
2021-04-15 00:00:00,415.87,413.74,416.16,413.69,60.23M,1.07%
2021-04-14 00:00:00,411.45,412.83,413.96,410.87,61.66M,-0.34%
2021-04-13 00:00:00,412.86,411.53,413.53,411.12,56.55M,0.30%
2021-04-12 00:00:00,411.64,410.85,411.93,410.2,56.70M,0.04%
2021-04-09 00:00:00,411.49,408.39,411.67,408.26,61.10M,0.73%
2021-04-08 00:00:00,408.52,407.93,408.58,406.93,57.86M,0.47%
2021-04-07 00:00:00,406.59,405.94,406.96,405.45,55.84M,0.12%
2021-04-06 00:00:00,406.12,405.76,407.24,405.4,62.02M,-0.06%
2021-04-05 00:00:00,406.36,403.46,406.94,403.38,91.68M,1.44%
2021-04-01 00:00:00,400.61,398.4,400.67,398.18,99.68M,1.08%
2021-03-31 00:00:00,396.33,395.34,398.0,395.31,112.73M,0.41%
2021-03-30 00:00:00,394.73,394.42,395.45,393.02,76.26M,-0.27%
2021-03-29 00:00:00,395.78,394.4,396.75,392.81,108.11M,-0.05%
2021-03-26 00:00:00,395.98,390.93,396.41,390.29,114.41M,1.61%
2021-03-25 00:00:00,389.7,385.98,390.55,383.9,116.13M,0.56%
2021-03-24 00:00:00,387.52,391.0,392.75,387.47,97.59M,-0.51%
2021-03-23 00:00:00,389.5,391.91,393.46,388.66,90.69M,-0.79%
2021-03-22 00:00:00,392.59,390.03,394.07,389.97,73.78M,0.80%
2021-03-19 00:00:00,389.48,389.88,391.57,387.15,113.62M,-0.51%
2021-03-18 00:00:00,391.48,394.48,396.72,390.75,115.35M,-1.45%
2021-03-17 00:00:00,397.26,394.53,398.12,393.3,97.96M,0.34%
2021-03-16 00:00:00,395.91,397.07,397.83,395.08,73.72M,-0.13%
2021-03-15 00:00:00,396.41,394.33,396.69,392.03,73.59M,0.60%
2021-03-12 00:00:00,394.06,392.07,394.21,391.2,64.65M,0.13%
2021-03-11 00:00:00,393.53,392.23,395.65,391.74,86.25M,1.01%
2021-03-10 00:00:00,389.58,389.69,391.4,388.17,109.90M,0.62%
2021-03-09 00:00:00,387.17,385.85,389.91,381.73,113.63M,1.43%
2021-03-08 00:00:00,381.72,384.66,387.68,381.42,123.15M,-0.50%
2021-03-05 00:00:00,383.63,380.46,384.76,372.64,152.04M,1.84%
2021-03-04 00:00:00,376.7,381.22,384.0,371.88,183.43M,-1.24%
2021-03-03 00:00:00,381.42,385.79,386.83,381.31,119.94M,-1.32%
2021-03-02 00:00:00,386.54,389.82,390.07,386.0,79.60M,-0.78%
2021-03-01 00:00:00,389.58,385.59,390.92,380.57,105.35M,2.42%
2021-02-26 00:00:00,380.36,384.35,385.58,378.23,152.70M,-0.52%
2021-02-25 00:00:00,382.33,390.41,391.88,380.78,146.67M,-2.41%
2021-02-24 00:00:00,391.77,386.33,392.23,385.27,72.43M,1.10%
2021-02-23 00:00:00,387.5,384.66,388.94,380.2,107.28M,0.12%
2021-02-22 00:00:00,387.03,387.06,389.62,386.74,67.41M,-0.77%
2021-02-19 00:00:00,390.03,392.07,392.38,389.55,83.24M,-0.18%
2021-02-18 00:00:00,390.72,389.59,391.51,387.74,59.71M,-0.43%
2021-02-17 00:00:00,392.39,390.42,392.66,389.33,52.81M,0.02%
2021-02-16 00:00:00,392.3,393.96,394.17,391.53,50.97M,-0.09%
2021-02-12 00:00:00,392.64,389.85,392.9,389.77,50.59M,0.49%
2021-02-11 00:00:00,390.71,391.24,391.69,388.1,42.91M,0.16%
2021-02-10 00:00:00,390.08,392.12,392.28,387.5,59.15M,-0.04%
2021-02-09 00:00:00,390.25,389.61,390.89,389.17,35.55M,-0.07%
2021-02-08 00:00:00,390.51,389.27,390.56,388.35,38.37M,0.72%
2021-02-05 00:00:00,387.71,388.2,388.47,386.14,48.67M,0.39%
2021-02-04 00:00:00,386.19,382.96,386.24,381.97,47.14M,1.14%
2021-02-03 00:00:00,381.85,382.44,383.7,380.48,52.43M,0.08%
2021-02-02 00:00:00,381.55,379.65,383.22,376.32,64.45M,1.41%
2021-02-01 00:00:00,376.23,373.72,377.34,370.38,75.82M,1.66%
2021-01-29 00:00:00,370.07,375.63,376.67,368.27,126.77M,-2.00%
2021-01-28 00:00:00,377.63,376.36,381.93,375.89,94.20M,0.86%
2021-01-27 00:00:00,374.41,380.22,380.32,372.01,123.35M,-2.44%
2021-01-26 00:00:00,383.79,385.41,385.85,383.54,42.67M,-0.16%
2021-01-25 00:00:00,384.39,383.67,384.77,378.46,70.40M,0.39%
2021-01-22 00:00:00,382.88,382.25,384.13,381.83,52.14M,-0.35%
2021-01-21 00:00:00,384.24,384.49,384.95,383.25,47.96M,0.09%
2021-01-20 00:00:00,383.89,381.11,384.79,380.69,61.84M,1.38%
2021-01-19 00:00:00,378.65,378.34,379.23,376.75,51.23M,0.79%
2021-01-15 00:00:00,375.7,376.72,377.58,373.7,107.16M,-0.73%
2021-01-14 00:00:00,378.46,380.59,381.13,378.1,49.99M,-0.35%
2021-01-13 00:00:00,379.79,378.69,380.86,377.85,45.30M,0.27%
2021-01-12 00:00:00,378.77,378.89,379.86,376.36,52.55M,0.02%
2021-01-11 00:00:00,378.69,377.85,380.58,377.72,51.18M,-0.67%
2021-01-08 00:00:00,381.26,380.59,381.49,377.1,71.68M,0.57%
2021-01-07 00:00:00,379.1,376.1,379.9,375.91,68.77M,1.49%
2021-01-06 00:00:00,373.55,369.71,376.98,369.12,108.00M,0.60%
2021-01-05 00:00:00,371.33,368.1,372.5,368.05,66.43M,0.69%
2021-01-04 00:00:00,368.79,375.31,375.45,364.82,110.21M,-1.36%
2020-12-31 00:00:00,373.88,371.78,374.66,371.23,78.52M,0.51%
2020-12-30 00:00:00,371.99,372.34,373.1,371.57,49.46M,0.14%
2020-12-29 00:00:00,371.46,373.81,374.0,370.83,53.68M,-0.19%
2020-12-28 00:00:00,372.17,371.74,372.59,371.07,39.00M,0.86%
2020-12-24 00:00:00,369.0,368.08,369.03,367.45,26.46M,0.39%
2020-12-23 00:00:00,367.57,368.28,369.62,367.22,46.20M,0.09%
2020-12-22 00:00:00,367.24,368.21,368.33,366.03,48.39M,-0.17%
2020-12-21 00:00:00,367.86,364.97,378.46,362.03,96.39M,-0.36%
2020-12-18 00:00:00,369.18,370.97,371.15,367.02,136.54M,-0.82%
2020-12-17 00:00:00,372.24,371.94,372.46,371.05,64.12M,0.56%
2020-12-16 00:00:00,370.17,369.82,371.16,368.87,58.42M,0.16%
2020-12-15 00:00:00,369.59,367.4,369.59,365.92,64.07M,1.35%
2020-12-14 00:00:00,364.66,368.64,369.8,364.47,69.22M,-0.45%
2020-12-11 00:00:00,366.3,364.9,366.74,363.26,57.70M,-0.12%
2020-12-10 00:00:00,366.73,365.37,367.86,364.43,57.74M,-0.03%
2020-12-09 00:00:00,366.85,370.88,371.05,365.95,74.10M,-0.90%
2020-12-08 00:00:00,370.17,367.72,370.78,367.67,42.46M,0.29%
2020-12-07 00:00:00,369.09,369.02,369.62,367.72,48.94M,-0.21%
2020-12-04 00:00:00,369.85,367.32,369.85,367.22,50.75M,0.86%
2020-12-03 00:00:00,366.69,366.68,368.19,365.5,62.88M,-0.03%
2020-12-02 00:00:00,366.79,364.82,366.96,364.2,45.93M,0.21%
2020-12-01 00:00:00,366.02,365.57,367.68,364.93,74.50M,1.09%
2020-11-30 00:00:00,362.06,362.83,363.12,359.17,83.87M,-0.44%
2020-11-27 00:00:00,363.67,363.84,364.18,362.58,28.51M,0.28%
2020-11-25 00:00:00,362.66,363.13,363.16,361.48,45.33M,-0.15%
2020-11-24 00:00:00,363.22,360.21,363.81,359.29,62.42M,1.61%
2020-11-23 00:00:00,357.46,357.28,358.82,354.87,63.23M,0.60%
2020-11-20 00:00:00,355.33,357.5,357.72,355.25,70.41M,-0.68%
2020-11-19 00:00:00,357.78,355.6,358.18,354.15,59.94M,0.42%
2020-11-18 00:00:00,356.28,360.91,361.5,356.24,70.59M,-1.20%
2020-11-17 00:00:00,360.62,359.97,361.92,358.34,66.11M,-0.54%
2020-11-16 00:00:00,362.57,360.98,362.78,359.59,74.54M,1.25%
2020-11-13 00:00:00,358.1,355.27,358.9,354.71,62.96M,1.38%
2020-11-12 00:00:00,353.21,355.58,356.72,351.26,68.12M,-0.97%
2020-11-11 00:00:00,356.67,356.4,357.56,355.06,58.65M,0.74%
2020-11-10 00:00:00,354.04,353.49,355.18,350.51,85.55M,-0.15%
2020-11-09 00:00:00,354.56,363.97,364.38,354.06,172.30M,1.26%
2020-11-06 00:00:00,350.16,349.93,351.51,347.65,74.97M,-0.02%
2020-11-05 00:00:00,350.24,349.24,352.19,348.86,82.04M,1.95%
2020-11-04 00:00:00,343.54,340.86,347.94,339.59,126.96M,2.23%
2020-11-03 00:00:00,336.03,333.69,338.25,330.29,93.29M,1.77%
2020-11-02 00:00:00,330.2,330.2,332.36,327.24,86.07M,1.12%
2020-10-30 00:00:00,326.54,328.28,329.69,322.6,120.45M,-1.04%
2020-10-29 00:00:00,329.98,326.91,333.39,325.09,90.60M,1.02%
2020-10-28 00:00:00,326.66,332.1,338.25,326.13,127.09M,-3.42%
2020-10-27 00:00:00,338.22,339.76,340.12,337.99,65.99M,-0.34%
2020-10-26 00:00:00,339.39,342.13,342.98,335.62,91.47M,-1.85%
2020-10-23 00:00:00,345.78,345.93,345.99,343.13,49.14M,0.34%
2020-10-22 00:00:00,344.61,342.96,345.24,340.65,55.40M,0.55%
2020-10-21 00:00:00,342.73,343.33,348.68,342.4,63.57M,-0.19%
2020-10-20 00:00:00,343.38,343.46,346.88,342.64,60.05M,0.40%
2020-10-19 00:00:00,342.01,348.65,349.33,341.04,68.43M,-1.52%
2020-10-16 00:00:00,347.29,348.96,350.75,347.1,89.50M,-0.06%
2020-10-15 00:00:00,347.5,343.71,348.02,343.13,60.36M,-0.12%
2020-10-14 00:00:00,347.93,350.75,351.93,347.14,57.96M,-0.63%
2020-10-13 00:00:00,350.13,352.28,352.47,349.09,73.26M,-0.65%
2020-10-12 00:00:00,352.43,349.59,354.02,349.06,80.39M,1.61%
2020-10-09 00:00:00,346.85,345.56,347.35,344.89,59.53M,0.89%
2020-10-08 00:00:00,343.78,342.85,343.85,341.86,45.24M,0.89%
2020-10-07 00:00:00,340.76,338.12,341.63,338.09,57.00M,1.74%
2020-10-06 00:00:00,334.93,339.91,342.17,334.38,90.13M,-1.42%
2020-10-05 00:00:00,339.76,336.06,339.96,336.01,45.71M,1.77%
2020-10-02 00:00:00,333.84,331.7,337.01,331.19,89.43M,-0.95%
2020-10-01 00:00:00,337.04,337.69,338.74,335.01,88.70M,0.64%
2020-09-30 00:00:00,334.89,333.09,338.29,332.88,104.08M,0.76%
2020-09-29 00:00:00,332.37,333.97,334.77,331.62,51.53M,-0.54%
